col:ID	col:parentID	col:status	col:rank	col:scientificName	col:authorship
8Q288	43T9Z	synonym	species	Modicogryllus fascialis	
3HGY5	43T9Z	synonym	species	Gryllus facialis	Walker, 1871
3HSKX	43T9Z	synonym	species	Gymnogryllus facialis	(Walker, 1871)
43TCN	43T9Z	synonym	species	Modicogryllus facialis	(Walker, 1871)
43TCJ	43T9W	synonym	species	Modicogryllus dewhursti	Otte & Cade, 1984
43TCH	43T9V	synonym	species	Modicogryllus densinervis	(Chopard, 1934)
6L5QG	43T9V	synonym	species	Gryllus densinervis	Chopard, 1934
8PBV7	8Q27Z	synonym	species	Gryllus latefasciatus	Chopard, 1933
8Q4RZ	8Q27Z	synonym	species	Velarifictorus latefasciatus	(Chopard, 1933)
8PF9L	8Q27Z	synonym	species	Modicogryllus latefasciatus	(Chopard, 1933)
BV6F9	8Q27Z	synonym	species	Modicogryllus (Modicogryllus) atefasciatus	
6RMV2	43TB5	synonym	species	Modicogryllus signipes	(Walker, 1871)
3HH97	43TB5	synonym	species	Gryllus signipes	Walker, 1871
3HH4V	6RN6W	synonym	species	Gryllus miser	Walker, 1869
43TDH	6RN6W	synonym	species	Modicogryllus miser	(Walker, 1869)
73MV3	43TB3	synonym	species	Modicogryllus serengetensis	Otte & Cade, 1984
3HG4V	43T9Y	synonym	species	Gryllodes extraneus	Saussure, 1877
96Y2	43T9Y	synonym	species	Acheta extraneus	(Saussure, 1877)
43TCM	43T9Y	synonym	species	Modicogryllus extraneus	(Saussure, 1877)
43TDZ	73N77	synonym	species	Modicogryllus perplexus	Otte & Cade, 1984
43TCL	43T9X	synonym	species	Modicogryllus elgonensis	(Chopard, 1938)
6KTNQ	43T9X	synonym	species	Gryllulus elgonensis	Chopard, 1938
3HGT4	43T98	synonym	species	Gryllus algirius	Saussure, 1877
BT4X9	43T98	synonym	species	Modicogryllus algirius	(Saussure, 1877)
7KD34	43T98	accepted	subspecies	Modicogryllus (Modicogryllus) algirius algirius	(Saussure, 1877)
5JQKV	43T98	accepted	subspecies	Modicogryllus (Modicogryllus) algirius finoti	Chopard, 1967
43TDX	73N6V	synonym	species	Modicogryllus parilis	Otte & Cade, 1984
3HGVM	73N7C	ambiguous synonym	species	Gryllus caudatus	Singer, 1869
6KTQC	73N7C	synonym	species	Gryllus hermsdorfensis	Zeller, 1856
BZVL8	73N7C	synonym	species	Tartarogryllus turanicus	(Bey-Bienko, 1933)
6L5Q3	73N7C	synonym	species	Gryllus turanicus	Bey-Bienko, 1933
43TCR	73N7C	synonym	species	Modicogryllus frontalis	(Fieber, 1844)
3HGGY	73N7C	synonym	species	Gryllulus frontalis	(Fieber, 1844)
8PBS7	73N7C	ambiguous synonym	species	Gryllus alata	Jacobson, 1904
3HGYW	73N7C	synonym	species	Gryllus frontalis	Fieber, 1844
9729	73N7C	synonym	species	Acheta turanicus	(Bey-Bienko, 1933)
3HH7M	73N7C	synonym	species	Gryllus pubescens	Eversmann, 1859
96Y6	73N7C	synonym	species	Acheta frontalis	(Fieber, 1844)
96XC	43T9H	synonym	species	Acheta bühleri	Chopard, 1954
8PWJ4	43T9H	synonym	species	Acheta buehleri	Chopard, 1954
8Q284	43T9H	synonym	species	Modicogryllus buhleri	Otte, 1994
9GSPV	43T9H	synonym	species	Modicogryllus buhleri	
6L5Q4	43TBD	synonym	species	Gryllus vaginalis	(Saussure, 1877)
73N6P	43TBD	synonym	species	Modicogryllus vaginalis	(Saussure, 1877)
3HG78	43TBD	synonym	species	Gryllodes vaginalis	Saussure, 1877
6KTNP	43T99	synonym	species	Gryllulus alluaudi	(Chopard, 1932)
6RN75	43T99	synonym	species	Modicogryllus alluaudi	(Chopard, 1932)
3HGT6	43T99	synonym	species	Gryllus alluaudi	Chopard, 1932
8QJPT	8QJB7	synonym	species	Mirigryllus nigrus	He, 2020
3HHB4	43TBH	synonym	species	Gryllus vittatifrons	Chopard, 1962
8Q28H	43TBH	synonym	species	Modicogryllus vittatifrons	(Chopard, 1962)
43TBY	43T9D	synonym	species	Modicogryllus aterrimus	Chopard, 1963
43TDS	6RN6V	synonym	species	Modicogryllus pafuri	Otte, Toms & Cade, 1988
8PZ8M	73MV9	synonym	species	Gryllopsis massaicus	(Sjöstedt, 1910)
8Q289	73MV9	synonym	species	Modicogryllus massaicus	(Sjöstedt, 1910)
BV6XC	73MV9	synonym	species	Velarifictorus massaicus	(Sjöstedt, 1910)
3HG64	73MV9	synonym	species	Gryllodes massaicus	Sjöstedt, 1910
6L5NQ	73N6Y	synonym	species	Gryllulus laticeps	Chopard, 1939
43TD5	73N6Y	synonym	species	Modicogryllus laticeps	(Chopard, 1939)
96YM	73N6Y	synonym	species	Acheta laticeps	(Chopard, 1939)
3HH82	6RN76	synonym	species	Gryllus rehni	(Chopard, 1961)
73N6S	6RN76	synonym	species	Modicogryllus rehni	Chopard, 1961
43TCT	6RMVB	synonym	species	Modicogryllus garriens	Otte & Cade, 1984
6RN6S	73N79	synonym	species	Modicogryllus minimus	(Chopard, 1928)
